340,3997405,長野県松本市板場
341,3990004,長野県松本市市場
342,3900827,長野県松本市出川
343,3900826,長野県松本市出川町
344,3901131,長野県松本市今井
345,3900222,長野県松本市入山辺
346,3900813,長野県松本市埋橋
347,3990023,長野県松本市内田
348,3900874,長野県松本市大手
349,3900304,長野県松本市大村
350,3900314,長野県松本市岡田伊深
351,3900313,長野県松本市岡田下岡田
352,3900315,長野県松本市岡田町
353,3900312,長野県松本市岡田松岡
354,3900876,長野県松本市開智
355,3997413,長野県松本市金山町
356,3900837,長野県松本市鎌田
357,3997417,長野県松本市刈谷原町
358,3900822,長野県松本市神田
359,3901243,長野県松本市神林
360,3900872,長野県松本市北深志
361,3900871,長野県松本市桐
362,3901132,長野県松本市空港東
363,3997401,長野県松本市五常
364,3990024,長野県松本市寿小赤
365,3990012,長野県松本市寿白瀬渕
366,3990025,長野県松本市寿台
367,3990021,長野県松本市寿豊丘
368,3990011,長野県松本市寿北
369,3990026,長野県松本市寿中
370,3990027,長野県松本市寿南
371,3990039,長野県松本市小屋北
372,3990038,長野県松本市小屋南
373,3990033,長野県松本市笹賀
374,3900847,長野県松本市笹部
375,3900221,長野県松本市里山辺
376,3900877,長野県松本市沢村
377,3900301,長野県松本市稲倉
378,3998251,長野県松本市島内（９８２０、９８２１、９８２３〜９８３０、９８６４番地以上）
379,3900851,長野県松本市島内（その他）
380,3900852,長野県松本市島立
381,3900805,長野県松本市清水
382,3900875,長野県松本市城西
383,3900807,長野県松本市城東
384,3900828,長野県松本市庄内
385,3900866,長野県松本市城山
386,3900863,長野県松本市白板
387,3900865,長野県松本市新橋
388,3900305,長野県松本市惣社
389,3900842,長野県松本市征矢野
390,3997418,長野県松本市反町
391,3900834,長野県松本市高宮中
392,3900835,長野県松本市高宮東
393,3900844,長野県松本市高宮西
394,3900843,長野県松本市高宮南
395,3900836,長野県松本市高宮北
396,3900811,長野県松本市中央
397,3900821,長野県松本市筑摩
398,3997414,長野県松本市殿野入
399,3997404,長野県松本市取出
400,3997411,長野県松本市中川
401,3900816,長野県松本市中条
402,3900823,長野県松本市中山
403,3900824,長野県松本市中山台
404,3901611,長野県松本市奈川
405,3900841,長野県松本市渚
406,3997416,長野県松本市七嵐
407,3900825,長野県松本市並柳
408,3901241,長野県松本市新村
409,3990006,長野県松本市野溝西
410,3990034,長野県松本市野溝東
411,3990005,長野県松本市野溝木工
412,3901401,長野県松本市波田
413,3900817,長野県松本市巾上
414,3900316,長野県松本市原
415,3990014,長野県松本市平田東
416,3990015,長野県松本市平田西
417,3900815,長野県松本市深志
418,3900833,長野県松本市双葉
419,3997412,長野県松本市保福寺町
420,3900317,長野県松本市洞
421,3900814,長野県松本市本庄
422,3990022,長野県松本市松原
423,3900873,長野県松本市丸の内
424,3900302,長野県松本市三才山
425,3900801,長野県松本市美須々
426,3900311,長野県松本市水汲
